kdrama_id,title,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop,korean_title
ec80f88a2e594a909facc164a0d73363,Semantic Error,2022,['Kim Soo Jung'],['Jason'],South Korea,Drama,8,1500.0,2022-02-16,2022-03-10,"Wednesday, Thursday",,13+ - Teens 13 or older,"Chu Sang Woo is a junior computer science majoring student who prizes reason, rules, and a rigid sense of what is right above all else. As part of his university work, he is told to work on a group project for the liberal arts, whereby the group is required to make a final presentation in order to pass the module. But as the rest of the group – whom he knows nothing about – have decided to leave him to do all the work on his own, he decides to remove their names, and make the presentation in his name.But little did he know that when he did this, he would deal a heavy blow to the academic prospects of a senior student named Jang Jae Young. The latter, a design major, is Chu Sang Woo’s polar opposite. He is stylish, fun-loving, and – above all – extraordinarily popular. He is the closest thing the college has to a superstar! But when his credit for the liberal arts project is taken away, his grand plans to study abroad are suddenly thrown up in the air. He seeks out Chu Sang Woo and is of a mind to torment him. But when the duo is forced to work together, a strange attraction starts to develop between them…(Source: Viki)~~ Adapted from the web novel ""Semantic Error"" (시맨틱 에러) by Jeo Soo Ri (저수리).",1241,148,시맨틱 에러
4ca05130abbe465e9977b7f163968e0f,Twenty-Five Twenty-One,2022,"['Jung Ji Hyun', 'Kim Seung Ho']",['Kwon Do Eun'],South Korea,Drama,16,4500.0,2022-02-12,2022-04-03,"Saturday, Sunday",Netflix tvN,15+ - Teens 15 or older,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life.Na Hee Do is a member of her high school fencing team. Due to the South Korean financial crisis, the high school fencing team gets disbanded. Getting through all the difficulties, she becomes a member of the national fencing team.The South Korean financial crisis also causes Baek Yi Jin’s father's business to go bankrupt. This leads to a life change for Baek Yi Jin, from living the life of a wealthy person to a poor person. While studying, he works part-time jobs like delivering newspapers. Later, he becomes a sports reporter for a broadcasting network.(Source: Netflix, AsianWiki)",122,79,스물다섯 스물하나
816b51849094447f89adce232344a04c,Forecasting Love and Weather,2022,['Cha Young Hoon'],['Sun Young'],South Korea,Drama,16,4200.0,2022-02-12,2022-04-03,"Saturday, Sunday",jTBC Netflix,15+ - Teens 15 or older,"A romance drama about the work and love in the office of National Weather Service, hotter than tropical nights and more unpredictable than localized heavy rains.Jin Ha Kyung is an intelligent and highly organized individual who does everything by the book and is fastidious about keeping her personal and professional lives separate. Due to her cold demeanor, she has few friends at work and has become an “outsider by choice.”Lee Shi Woo is a free spirit who is always thinking outside the box. Although he can appear clumsy, he boasts an impressive IQ of 150 and is able to achieve anything once he sets his mind to it. However, in spite of his intelligence and abilities, all he cares about is the weather.Han Ki Joon is a handsome and quick-witted character with a silver tongue. Using his formidable powers of persuasion, Han Ki Joon eventually gets scouted by the spokesperson's office after struggling in the early days of his career at the service. However, because he has lived his entire life as a model student, he has a hard time dealing with failure.Chae Yoo Jin is a daily weather reporter. Although she went into her job with lofty dreams of breaking news, exciting scoops, and on-site reports, Chae Yoo Jin was ultimately assigned to the “weather and lifestyle team.” While she was initially disappointed by the assignment, she eventually comes to grow fond of her job.(Source: JTBC studios, Soompi)",4914,230,기상청 사람들: 사내연애 잔혹사 편
7942874984774447a18427710d4740ee,Civil Service Exam Student,2022,,,South Korea,Drama,8,900.0,2022-02-11,2022-04-01,Friday,,Not Yet Rated,"Wisdom and decision-making time for Su Jung and Ji Hye, who has been preparing for their civil service exam for three years. This is the story of two women who are at a crossroads between a promiseless challenge or a hopeless abandonment(Source: Hobby-preneu 하비프러너 오리지널 YouTube) ",54067,99999,공시생
9245d89cad664003a60362091077fe3e,Kissable Lips,2022,['Yang Kyung Hee'],['Lee Yeon Joo'],South Korea,Drama,8,660.0,2022-02-03,2022-02-25,"Thursday, Friday",,13+ - Teens 13 or older,"A sweet and bloody campus romance between Jun Ho, a vampire who is walking the path of extinction, and Min Hyun, a human with pure blood.Jun Ho is a vampire who is about to die. To survive, he will need to drink pure blood and thus become a human. One day, while searching for this pure blood, he meets Min Hyun, a human with pure blood. But another vampire named Hae Soo, who knows about Jun Ho's past traumas, causes Min Hyun and Jun Ho to fall out.Living a normal life as a human and protecting Min Hyun, what will Jun Ho have to face?(Source: BLUPDATE2022 on Twitter, boyslovetv on Instagram)",8603,473,깨물고 싶은
82d3254abfc942a9b6807e77cd1d12d4,Do You Want to Eat?,2022,,,South Korea,Drama,6,1020.0,2022-01-30,2022-03-06,Monday,MBC,Not Yet Rated,Tells the story of three generations of families gathered in one place on the occasion of a ritual to heal the conflicts and trials that each one is experiencing with food and love. ,99999,99999,食자해지 밥 묵니껴?
fa66edaa18174140a493953f362adb82,All of Us Are Dead,2022,['Lee Jae Gyoo'],['Chun Sung Il'],South Korea,Drama,12,3720.0,"Jan 28, 2022","Jan 28, 2022",Friday,Netflix,18+ Restricted (violence & profanity),"A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.(Source: Netflix)~~ Adapted from the webtoon ""All of Us Are Dead"" (지금 우리 학교는) by Joo Dong Geun (주동근). ",509,94,지금 우리 학교는
c441061e809a46e1935f500435e08144,Rookie Cops,2022,"['Kim Byung Soo', 'Kim Jung Wook']",['Lee Ha Na'],South Korea,Drama,16,3600.0,2022-01-26,2022-03-16,Wednesday,Disney+ Hulu,15+ - Teens 15 or older,"A coming-of-age story that captures the spirit, challenges and passion of youth as two students at the Korean National Police University experience life's charms and traumas whilst trying to become full-fledged cops. From bridging generation gaps with harmony to finding their own romance on campus, two very different students work to achieve their dreams and aspirations in the line of duty.(Source: Disney+) ",925,504,너와 나의 경찰수업
f5200918b21242488d216fb819b3a25a,Yeokkeuni Season 3,2022,,,South Korea,Drama,7,960.0,2022-01-25,2023-02-23,Tuesday,,Not Yet Rated,,56012,99999,여끄니 시즌3
d98c2e5fd8994b9f98c4aece701173ef,Color Rush Season 2,2022,,,South Korea,Drama,8,900.0,"Jan 21, 2022","Jan 21, 2022",Friday,LINE TV Viki,15+ - Teens 15 or older,"Choi Yeon Woo is a high school student and a “mono” – a person who sees the world only in a dull and lifeless black and white. But for every mono, there is a “probe” – a kind of soulmate who allows the mono to see the world in vivid color. Yeon Woo’s probe was a boy named Yoo Han, and the two developed a beautiful friendship that blossomed into romance. But as their relationship intensified, mysterious goings-on suddenly got very unpleasant for Yeon Woo, who eventually found that Yoo Han had disappeared, with his mother also vanishing.Yeon Woo vows to do whatever it takes to track down his “probe” and his mother. A classmate named Se Hyun learns of Yeon Woo’s quest and resolves to help and protect him – as a close friendship develops between the two students. But Se Hyun hides a secret, and Yeon Woo could be about to discover the truth… Meanwhile, Yeon Woo is not alone – other monos are nearer than he might think, including a female mono who is looking for her own probe. And a TV producer is also on the scene, hoping to get to the bottom of the mono-probe mystery!(Source: Viki)~~ Adapted from the web novel ""Color Rush"" (컬러 러쉬) by Se Sang (세상).",8132,964,컬러 러쉬 2
c96506545f98443a96125e3f856c37c8,"Don't Lie, Rahee",2022,,,South Korea,Drama,4,1080.0,2022-01-19,2022-02-09,Wednesday,Naver TV Cast,Not Yet Rated,"An icon of perfection on the outside, Noh Rahee is an influencer with 100k followers! As she tries to keep up the image of ""perfect Rahee"" made up with lies, her first love shows up! Will Rahee be able to keep her secrets till the end? (Source: KOK TV Youtube) ",5346,5867,돈 라이 라희
34104944bc9744709af2b384acc33f12,Dr. Park’s Clinic,2022,,,South Korea,Drama,12,1680.0,2022-01-14,2022-02-18,"Friday, Saturday",TVING,15+ - Teens 15 or older,"Dr. Park Won Jang recently opened his own internal medicine clinic. His goal is to become acknowledged as a skilled physician and make a lot of money in the process. He thought that if he opened his own clinic, the money would soon roll in. Reality is a little different for Park Won Jang. His clinic receives very few patients and it is teetering on insolvency. He struggles to save his clinic. Making things worse, he also suffers from hair loss. Meanwhile, Park Won Jang is married to Sa Mo Rim. His wife trusts the advice of medical TV programs more than her husband.(Source: AsianWiki)~~ Adapted from the webtoon ""Internal Medicine Physician Park Won Jang"" (내과 박원장) by Jang Bong Soo (장봉수).",3633,5741,내과 박원장
d43e01e587f74dbe8745d9cbfdfd5721,Through the Darkness,2022,"['Kim Jae Hong', 'Park Bo Ram']","['Seol Yi Na', 'Kwon Il Yong']",South Korea,Drama,12,4200.0,2022-01-14,2022-03-12,"Friday, Saturday",SBS,18+ Restricted (violence & profanity),"Back in the 1990s, the citizens of Seoul were gripped with a paralyzing fear after a series of brutal attacks and murders occurred. A mysterious figure dubbed ‘Red Cap’ was stalking women on the streets then killing his prey, seemingly without provocation. His habit of striking at random made it impossible for the detectives to predict his next move. At the top of their minds is what could be triggering him. Aware of the American F.B.I. and its successful use of criminal profilers to identify serial killers, the head of the Criminal Behavioral Analysis team, Gook Young Soo recruits Song Ha Young, a quiet, reserved, incredibly perceptive former detective for his team. Gook believes using this new psychological method will give the police an edge in capturing 'Red Cap' and ending his killing spree. Homicide expert Yoon Tae Goo and her officers question the value of this approach and are resistant to entering such uncharted territory. To quell their scorn they need to convince that this radical crime-fighting approach will increase their arrest rates. Does Song Ha Young have the ability to gain the trust of callous criminals while seeing through them? Is he clever enough to outwit them?  But more importantly, does he possess the emotional fortitude to withstand the process? (Source: Viki; edited by Lee C)~~ Adapted from the autobiography of the same title, co-written by Korea's first criminal profiler, Kwon Il Yong and journalist-turned-author Ko Na Mu, depicting some of Kwon's field experiences.",171,772,암흑을 뚫고
2823d3b541494c7aa0714ecf3e703092,"No, Thank You Season 2",2022,['Lee Kwang Young'],,South Korea,Drama,12,1200.0,2022-01-08,2022-03-26,Saturday,Daum Kakao TV,15+ - Teens 15 or older,"Min Sa Rin has adapted herself to the role of a daughter-in-law and her life is going relatively smoothly. She gets involved in an unexpected case.(Source: Asianwiki)~~ Adapted from the webcomic ""Myeoneuragi"" (며느라기) by Soo Shin Ji (수신지). ",43224,10867,며느라기 시즌2
fcb1691eb6e943648e600a5ff571a1b3,The Best Day,2022,,,South Korea,Drama,5,600.0,2022-01-07,2022-02-04,,,Not Yet Rated,,56356,99999,최고의 하루
9c3a434980b3438ba14350273b945888,Tracer,2022,['Lee Seung Young'],['Kim Hyun Jung'],South Korea,Drama,8,3600.0,2022-01-07,2022-01-29,"Friday, Saturday",MBC,15+ - Teens 15 or older,"Hwang Dong Joo is the chief of taxation division 5 at the National Tax Service. He works hard to trace money that is hidden from the tax service. His team includes Seo Hye Young, who has a bright personality, and his boss is Oh Young.Meanwhile, In Tae Joon is the director of a regional tax office. He is an ambitious man who has earned his way to the top through corrupt and illegal actions, all the while maintaining his cocky attitude.(Source: AsianWiki, Soompi)",2554,2088,트레이서
8563cc87e4164f968b92b9f517e9aa06,You & It,2022,,,South Korea,Drama,8,480.0,2022-01-05,2022-01-28,"Wednesday, Friday",,G - All Ages,"""My dead girlfriend is back as an AI robot""A story to be honest in front of love and longing.(Source: Gamsung Click YouTube Channel) ",52442,99999,미치겠다 너땜에
5f5f29e8989840a0ae8e8a291ecdb10d,I'm Done,2022,,['Kim Sa Ra'],South Korea,Drama,6,540.0,2022-01-04,2022-01-21,"Tuesday, Friday",,Not Yet Rated,"It is a web drama that empathizes with the reality of college life in the era of Corona 19, depicting the story of college life transformed into a 'Zoom' image that any college student in their early 20s can relate to.(Source: Naver) ",48833,99999,주미 다 했다
bff00514de05407aadfe5e46df7e6ee5,Ghost Doctor,2022,['Boo Sung Chul'],['Kim Eun Hee'],South Korea,Drama,16,4200.0,2022-01-03,2022-02-22,"Monday, Tuesday",tvN,15+ - Teens 15 or older,"Cha Young Min is a genius doctor, with excelling skills at surgery, but he is arrogant and selfish. One day, he gets involved in an accident and due to this, his spirit possesses another doctor's body, Seung Tak. These two doctors are complete opposites, with opposite personalities and medical abilities.Young Min is arrogant and cold-blooded, only cares about his career and doesn't care about any of his patient's personal stories. Seung Tak is the luckiest and richest resident doctor whose grandfather is the founder of Myung-shin hospital and whose mother is the chairman of the hospital. Never wanting to be a good doctor, he becomes possessed by a ghost doctor.  (Source: AsianWiki, CJ ENM)",341,345,고스트 닥터
abd776a88ed74a0388052a8ee788ed20,Her Bucket List,2021,,,South Korea,Drama,10,1200.0,"Dec 31, 2021","Dec 31, 2021",Friday,Daum Kakao TV,15+ - Teens 15 or older,"Very much in love with her boyfriend, Cha Ra Ri is devastated when she learns that he has unexpectedly passed away. Unsure how she can ever find the strength to go on living without him, Ra Ri decides to follow her boyfriend in death. But the discovery of a bucket list, which she had written with him ages ago, inspires her to hold off on death for just a while longer. Determined to fulfill every item of their shared bucket list, Ra Ri sets out to do just that. As she begins checking items off their list, she crosses paths with Kang Hansol, an idol trainee with great potential but terrible stage fright. Brought together by fate, Ra Ri and Hansol begin completing items on her bucket list together, their time together giving them the strength to hold on, just a while longer.Working their way through the list, Ra Ri and Hansol begin to realize there are unexpected feelings growing between them. Drawing ever closer, the pain they’ve both endured slowly begins to fade. Will their newfound feelings give them the strength they need to continue living despite everything?(Source: Viki)~~ Adapted from a webtoon of the same name.",6896,3634,그녀의 버킷리스트
90d56ae56bf04e21bbfb8cb3508ad4da,The Man's Voice,2021,,['Kim Kyung Hee'],South Korea,Drama,8,1800.0,"Dec 30, 2021","Dec 30, 2021",Thursday,iQiyi Viki,13+ - Teens 13 or older,"A fantasy rom-com about a convenience store part-timer who is searching for a full-time job, a handsome pilot, and his pet cat. The drama tells the story that unfolds when the shy female lead gains the ability to communicate with a cat she coincidentally meets and comes to make some sort of deal with the prickly cat. Baek Tae Hwa is the cat’s owner and an airline co-pilot. He has a good background and handsome looks that would make anyone fall for him. Due to his naturally sweet personality, Baek Tae Hwa has often made women cry without meaning to. The pet hotel he uses suddenly closes before his flight one day, so Baek Tae Hwa ends up entrusting his pet with a woman. Go Mi Rim has an ordinary background and is optimistic by nature. She works part-time at a convenience store while looking for a full-time job. Go Mi Rim agrees to take care of the cat owned by her one-sided love interest, but she starts to hear the cat’s voice after being hit by lightning, setting up the plot for an interesting romance to unfold.(Source: iQiyi)",6971,4024,그 놈 목소리
96451ecbc55f41fe92dd8895e23669f1,Behind Cut,2021,['Han Woo Im'],,South Korea,Drama,8,900.0,2021-12-28,2022-01-19,"Tuesday, Wednesday",,15+ - Teens 15 or older,"Ki Jin is a budding fashion design student who dreams big: He wants to become a world-famous clothing designer. But the journey to the top of South Korea’s fashion tree is not an easy one, and he is struggling to find the right path. One day, on the street, he bumps into Yeong Woo, an ever-optimistic part-time delivery worker. Even though it seems everyone he knows has formulated a grand plan about how their future will unfurl, Yeong Woo doesn’t have a dream. While all others are in a rush to get somewhere in life, it seems that his own life is stuck in first gear.Although things have got off to a decidedly shaky start for Ki Jin and Yeong Woo, they start to develop a fondness for one another, and start to wonder if their seemingly opposing blend of determinedness and acceptance could be a case of “opposites attract.” But when a leading model named Lee Bin arrives on the scene, things get complicated. He starts to develop a crush on Ki Jin. Could this development spell the end for the fledgling romance between Ki Jin and Yeong Woo?(Source: Viki)",8575,1006,비하인드 컷
24bf8376461b4faf866d65bb3e3ff71d,Time of Memory,2021,,,South Korea,Drama,20,600.0,2021-12-28,2022-01-01,,,Not Yet Rated,"On the outside it may seem like Jung Woo Jin has everything a person could ever possibly want. With his natural talent, unparalleled looks, and a quick wit, he has become the nation’s fastest rising star. Whatever he touches is guaranteed to become the next big hit, making Woo Jin something of a national phenomenon. But behind this glittering exterior there lies a deeply hidden secret. Afflicted by a disease which makes him remember everything, Woo Jin is constantly bombarded by memories and emotions from the past.Unable to escape the moments in his life he’d give anything to be able to forget, Woo Jin lives in a hellish nightmare that stretches on forever. Unable to escape the past, Woo Jin is intrigued when he happens to cross paths with a woman who seems to be afflicted with an unusual condition of her own. Unable to remember anything that happened more than a month ago, Do Hae Soo lives her life from one moment to the next. With no way to remember anything that has happened in the past, Hae Soo has no choice but to live her life constantly moving forward. Intrigued by a woman who can’t ever seem to remember him, Woo Jin finds himself wanting to know more about her. Finding ways to be near her, Woo Jin and Hae Soo draw ever closer; but what future could they possibly have together when she never remembers and he never forgets?(Source: Viki)",8336,6733,기억의 시간
4e193e1d5b064215a45d83cac4ff91c2,Best Mistake Season 3,2021,,,South Korea,Drama,16,1500.0,2021-12-27,2022-02-17,"Tuesday, Thursday",vLive,15+ - Teens 15 or older,"The new season will take place in a college setting, showing the growth and romance of young people as they prepare to enter the real world.",7249,3177,일진에게 반했을 때
8592a9a766af4a9cacd85cafa5574fed,I'm Watching You,2021,,,South Korea,Drama,4,2820.0,"Dec 26, 2021","Dec 26, 2021",Sunday,TVING,18+ Restricted (violence & profanity),"A crime factual drama that captures the other side of the crime such as CCTV footage, black box videos, social media posts, and cell phone videos that someone filmed, from multiple perspectives. It looks at crime realistically through the eyes of society rather than from the perspective of victims and perpetrators.(Source: TVING, Naver, MyDramaList) ",60222,5512,지켜보고 있다
67cc937e9a6245e6ac31e0ffeb8f2442,Love & Wish,2021,,['Han Yoon Sun'],South Korea,Drama,9,960.0,2021-12-24,2021-12-25,"Friday, Saturday",Daum Kakao TV,15+ - Teens 15 or older,"Son Da Eun, 17, is the youngest of three sisters. From an early age, she and her sisters would spend their time reading romance-themed comics and novels, and Son Da Eun would spend her nights dreaming of finding true love. Her family moves to the South Korean capital, Seoul, and she finds herself living next door to a handsome high schooler named Kim Seung Hyu. He is charming and attractive, and she feels that perhaps he might be her first true love.When she discovers that Kim Seung Hyu is actually her new classmate at the high school, she has just transferred to, and everything seems to be falling into place. Surely, she thinks, this is fate, and nothing could stand in the way of love now. But as she starts to get to know him better and settles into life at her new school, she realizes that he is holding something back from her: He has been the victim of cruel and vindictive school bullying that has left him emotionally vulnerable. Can love conquer all, or will the demons of his past derail their fledgling romance?(Source: Viki)~~ Adapted from the webtoon series ""Love & Wish"" (러브 앤 위시) written and illustrated by Inae.",4525,2650,사랑
fc2b4039d942494c935fc90ee0536b02,The Silent Sea,2021,['Choi Hang Yong'],['Park Eun Kyo'],South Korea,Drama,8,3000.0,"Dec 24, 2021","Dec 24, 2021",Friday,Netflix,15+ - Teens 15 or older,"Set in the future, when the planet suffers from a lack of water and food caused by desertification. Yoon Jae is a soldier for the space agency. He is selected for a team, including Ji An, to travel to the moon. A scientist joins the mission to recover mysterious samples from an abandoned lunar space station, where an accident killed everyone including her sister.(Source: AsianWiki; Netflix) ",1562,387,고요의 바다
aed49509650b42a08fbbec07058dcdee,Tinted With You,2021,['Ra Ha Na'],,South Korea,Drama,8,720.0,2021-12-23,2022-01-14,"Thursday, Friday",Viki,13+ - Teens 13 or older,"In Korea’s feudal past, deposed Crown Prince Lee Heon was forced into exile when his cruel older brother usurped the throne. His sibling plans to permanently secure his position, leaving Lee Heon fearing for his life at every turn.  Lee Heon has one ally, Geum, his loyal, kind-hearted guard. Flash forward to the modern-day, where art is high school student Eun Ho’s entire world. He accepts a commission to complete an unfinished canvas despite its mysterious vibe. Inexplicably drawn into the distant past, he meets Lee Heon, with whom he forms a close and romantic bond. Becoming restless, the acting king desires to murder the exiled Crown Prince. Eun Ho now understands that he may be Lee Heon’s best – if not sole – chance of survival.(Source: Viki)",7475,773,물들여
afd62f40453244bb850a6b4374e80811,Cheongchunhyang Jeon,2021,,,South Korea,Drama,1,7200.0,"Dec 20, 2021","Dec 20, 2021",,,G - All Ages,"“Chung Chun Hyang Jeon” will tell the story of 24-year-old Chun Hyang in 2021, who works as a staff member at a guesthouse to repay her student debt. She fell in love with Mong Ryong when she was 18, but lost contact with him for six years after he moved to Seoul. He suddenly returns as a medical student, but a young entrepreneur named Byun Hak Do shakes things up for the couple.",47143,11722,청춘향전
533226ccb2f54c9d871bfbdf5942b59c,Moonshine,2021,['Hwang In Hyuk'],['Kim Joo Hee'],South Korea,Drama,16,4200.0,2021-12-20,2022-02-22,"Monday, Tuesday",KBS2,15+ - Teens 15 or older,"An extended period of prohibition in the Joseon era proved that the restriction of alcohol was no match for human desire.Laws against imbibing, buying or making alcohol created different challenges for these inhabitants: Inspector Nam Young from The Office of the Inspector-General who left his hometown to achieve fame in Hanyang and restore his family status; Kang Ro Seo, the aristocratic but impoverished lady who makes moonshine to reduce her debt, allowing her to continue buying her mother’s medication and her brother’s books; and even Crown Prince Lee Pyo, who was prone to scaling the palace walls in search of a tipple. This trio has a fateful encounter leading to the discovery of a hidden stash of alcohol. Revealing this secret would only result in certain death.",3609,1065,꽃 피면 달 생각하고
82a15be2e80146edb2dcf37fa8424bc4,The One and Only,2021,['Oh Hyun Jong'],['Moon Jung Min'],South Korea,Drama,16,4200.0,2021-12-20,2022-02-08,"Monday, Tuesday",jTBC,15+ - Teens 15 or older,"When Pyo In Sook was a child, her parents abandoned her with her grandmother who raised her. Her life has never been easy or comfortable. She now works at a public bathhouse scrubbing customer's bodies. Her defense mechanism is to not express her feelings to other people. One day, a doctor tells her she has a terminal illness and will die soon. Even coming face-to-face with her own mortality, In Sook remains emotionless. She begins receiving care at a hospice and meets two women with lives very different from her own: Seong Mi Do, a social media influencer, and Kang Se Yeon, an ordinary housewife who feels lonely and taken for granted. One rainy day, In Sook meets Min Woo Cheon, a contract killer who works at a private detective office. Woo Cheon's cool exterior masks a deep sadness. Each of the three women decides to end the life of one person who has done them wrong before they die, but in becoming friends, their anger begins to subside. When In Sook and Woo Cheon develop feelings for each other, though, she begins to rethink her plans.(Source: VIKI, AsianWiki)",2704,942,원 & 온리
b91a02a9a2124ea48216d02da3251940,Wanna Sleepover Season 2,2021,,,South Korea,Drama,9,600.0,2021-12-19,2022-02-13,Sunday,,Not Yet Rated,,60838,99999,여기서 자고 갈래 시즌2
fbbb973ea84c45b190a58b3db6d22c1a,Bulgasal: Immortal Souls,2021,['Jang Young Woo'],"['Seo Jae Won', 'Kwon So Ra']",South Korea,Drama,16,4500.0,2021-12-18,2022-02-06,"Saturday, Sunday",Netflix tvN,15+ - Teens 15 or older,"The series tells the story of a man-turned-immortal, Bulgasal, who wants revenge from a woman with a mysterious past and present, who he deems responsible for his immortality and miseries from the past 600 years, hoping to free himself from his curse. (Source: IMDb) ",1149,515,불가살
6275f94b7ffe42a09fca2f4dc5312949,Snowdrop,2021,['Jo Hyun Taek'],['Yoo Hyun Mi'],South Korea,Drama,16,5400.0,2021-12-18,2022-01-30,"Saturday, Sunday",jTBC,15+ - Teens 15 or older,"In 1987, a bloody man jumps into a women’s university dormitory in Seoul. Young Ro, a female university student who falls in love with him at first sight on a group blind date, takes care of him despite the strict surveillance and dangerous situation. However, Young Ro is shocked to learn his secret. Despite heartbreakingly watching over his first love Young Ro, Soo Ho has no choice but to move according to the command in order to save his teammates and to go back to his home country where his sibling awaits. Young Ro rejects the will of her father and works hand in hand with Soo Ho to save her beloved man and her friends. What will happen to their fate?(Source: Disney+)~~ Adapted from the handwritten journal of a North Korean defector.",628,144,설강화
a6a12a926cae423d9b69ff404cf7187a,To.Two,2021,,,South Korea,Drama,8,900.0,"Dec 17, 2021","Dec 17, 2021",Friday,,15+ - Teens 15 or older,To.two is an extremely popular social media app with a catch; you can only get in based on invite. This web drama explores how this app creates social barriers between the students based on who can access the invite.(Source: nini at MyDramaList) ,4261,5664,투투
f02e1844cd8241bc9a703068685068ba,I Want to Live an Easy Life,2021,['Go Hyun Gook'],['Oh Ji Hyun'],South Korea,Drama,5,1560.0,"Dec 17, 2021","Dec 17, 2021",Friday,SBS,15+ - Teens 15 or older,"The story of four candid and brazen girlfriends in their 30s who want to be rich but do not like to work hard, are comfortable with being alone but do not like being lonely, and want to live roughly but cannot live roughly.(Source: Korean = Naver || Translation = MyDramaList)~~ Adapted from the webtoon ""Daechung Salgo Sipseubnida"" (대충 살고 싶습니다) by Hyun Lee (현이씨). ",42122,99999,대충 살고 싶습니다
f20e575db39b4c13ac91663142bde442,Pumpkin Time,2021,['Kang Min Gu'],,South Korea,Drama,10,1200.0,2021-12-17,2021-12-18,"Friday, Saturday",Daum Kakao TV,13+ - Teens 13 or older,"Growing up, Kang Tae Joo and Shin Hae Won were practically inseparable. The best of friends, the two elementary school boys shared a fanatic love of baseball and enjoyed nothing more than spending their time utterly immersed in the game. Though Tae Joo and Hae Won believed they would be together forever, fate decided it had other plans. After his parents announce he is moving to the United States, Tae Joo has no choice but to say goodbye to Hae Won. Despondent over being forced to leave his best friend behind, Tae Joo is determined to someday see Hae Won again. As the years pass, Tae Joo never gives up hope of being reunited with his childhood friend. As suddenly as he once had to say goodbye, Tae Joo now finds himself back in Korea where he wastes no time in searching for his best friend. Tracking Hae Won down, Tae Joo is shocked beyond words to discover that his childhood best friend is now a high school girl! Will this unexpected switch change their relationship forever?(Source: Viki)~~ Adapted from the webtoon ""Pumpkin Time"" (펌킨타임) by Gaedarae (개다래).",4513,4129,펌킨타임
52225793342e440d90354d4a0f305586,Bad and Crazy,2021,['Yoo Seon Dong'],['Kim Sae Bom'],South Korea,Drama,12,4200.0,2021-12-17,2022-01-28,"Friday, Saturday",iQiyi tvN,15+ - Teens 15 or older,"Soo Yeol, the competent ‘bad boy’ on the police squad, regains his humanity after meeting K, the righteous but ‘crazy’ guy. Despite having a mere high school diploma, Soo Yeol is an accomplished member of the Anti Corruption Unit. He’s ambitious, so he chooses pet cases of his superiors and produces their desired outcomes. Often that means turning a blind eye to injustice, especially if it stands in the way of those preferred results. With promotion time looming and without anyone’s backing, Soo Yeol fears exclusion once again. Congressman Do Yoo Gon had given him some hope of advancement but dashed when the righteous but crazy K entered his life. What can go wrong when the bad boy and the crazy guy join forces?(Source: iQiyi)",423,171,배드 앤 크레이지
8043422b7f334b54bac043acc99c8e74,The World of My 17 Season 2,2021,,,South Korea,Drama,10,1500.0,2021-12-15,2022-01-14,"Wednesday, Friday",Naver TV Cast vLive,Not Yet Rated,"""18 years old, will Na Ri have her first love?"" First love, dream, friendship. The world of the girls' first 18, a sweet and sour story.(Source: Naver) ",3902,3819,소녀의 세계 시즌2
0ff5eb81b801427c929b8f54aa6fd606,Love Twist,2021,['Kim Won Yong'],['Lee Eun Joo'],South Korea,Drama,103,2100.0,2021-12-13,2022-05-20,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2,15+ - Teens 15 or older,Witness the sweet changes of heart for three inter-generational families over the love between a very special couple. (Source: Korean = Naver || Translation = MyDramaList) ,54026,7296,사랑의 꽈배기
13d4dd9fa77c4e1594c40344dbe4e3f1,"The King of Tears, Lee Bang Won",2021,['Kim Hyung Il'],['Lee Jung Woo'],South Korea,Drama,32,3600.0,2021-12-11,2022-05-01,"Saturday, Sunday",KBS1,15+ - Teens 15 or older,"A work that sheds new light on the figure of Lee Bang Won, a leader who took the lead in the founding of the nation.(Source: Naver) ",45954,6211,태종 이방원
0c2844f3b5c9442e8d8e3ac6f40b263c,Uncle,2021,"['Ji Young Soo', 'Seong Do Joon']",['Park Ji Sook'],South Korea,Drama,16,4200.0,2021-12-11,2022-01-30,"Saturday, Sunday",TV Chosun Viki,15+ - Teens 15 or older,"Joon Hyuk was a musician whose life has hit rock bottom after he had been scammed by people he trusted. He had ended his relationship with his older sister Joon Hee because of it. One day, suddenly, he receives a call from Joon Hee asking him to take care of her son, Min Joon.After 12 years of strife, Joon Hee divorced her physically abusive husband, at the same time ridding herself of her equally nasty mother-in-law. Joon Hee moves into an inexpensive apartment, keeping a low profile lest her former family finds her. The Royal State is a luxury apartment complex that has some noteworthy residents. Hye Ryung is the much-respected president of the Mothers’ Committee. Committee member Yoo Ra very much admires her.  Single father Kyung Il is a warm and pleasant man who continues to raise his daughter since the passing of his wife. (Source: AsianWiki)~~ Remake of the British TV series ""Uncle"" [2014].",1554,3101,엉클
