,year,month,rank,song,singer,info
2909,2021,07,10,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11 (tvN 목요드라마)
2910,2021,07,11,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2 (tvN 목요드라마)
2911,2021,07,12,안녕,폴킴,호텔 델루나 OST Part.10 (tvN 토일드라마)
2912,2021,07,13,시작,가호 (Gaho),이태원 클라쓰 OST Part.2 (JTBC 금토드라마)
2913,2021,07,14,너의 모든 순간,성시경,별에서 온 그대 OST Part.7 (SBS 수목드라마)
2914,2021,07,15,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11 (tvN 토일 드라마)
2915,2021,07,16,밤하늘의 저 별처럼,헤이즈 (Heize) & 펀치 (Punch),밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)
2916,2021,07,17,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9 (tvN 금토드라마)
2917,2021,07,18,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4 (tvN 목요드라마)
2918,2021,07,19,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
2919,2021,07,20,Love Me Like That,샘김 (Sam Kim),"알고있지만, OST Part. 6 (JTBC 토요스페셜)"
2920,2021,07,21,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3 (tvN 토일드라마)
2921,2021,07,22,누구보다 널 사랑해,TWICE (트와이스),슬기로운 의사생활 시즌2 OST Part 4 (tvN 목요드라마)
2922,2021,07,23,기억해줘요 내 모든 날과 그때를,거미 (Gummy),호텔 델루나 OST Part.7 (tvN 토일드라마)
2923,2021,07,24,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12 (tvN 목요드라마)
2924,2021,07,25,벌써 일년 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
2925,2021,07,26,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8 (tvN 목요드라마)
2926,2021,07,27,사랑하자,SG워너비,태양의 후예 OST Part.8 (KBS2 수목드라마)
2927,2021,07,28,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1)
2928,2021,07,29,희재,성시경,국화꽃 향기 OST
2929,2021,07,30,있잖아,폴킴,연애플레이리스트2 OST Part.2
2930,2021,07,31,그때 그 아인,김필,이태원 클라쓰 OST Part.6 (JTBC 금토드라마)
2931,2021,07,32,똥 밟았네,레트로봇,포텐독 OST Part.9
2932,2021,07,33,어른,Sondia,나의 아저씨 OST Part. 2 (tvN 수목드라마)
2933,2021,07,34,그대 고운 내사랑,어반자카파,슬기로운 의사생활 OST Part 5 (tvN 목요드라마)
2934,2021,07,35,너였다면,정승환,또 오해영 OST Part 5 (tvN 월화드라마)
2935,2021,07,36,되풀이,임창정,펜트하우스2 OST Part.1 (SBS 금토드라마)
2936,2021,07,37,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6 (KBS 월화드라마)
2937,2021,07,38,우연히 봄,로꼬 & 유주 (YUJU),냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)
2938,2021,07,39,나비가 날았습니다,김민석 (멜로망스),너는 나의 봄 OST Part 4 (tvN 월화드라마)
2939,2021,07,40,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4 (JTBC 월화드라마)
2940,2021,07,41,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3 (JTBC 금토드라마)
2941,2021,07,42,Lonely Night,권진아,슬기로운 의사생활 OST Part 1 (tvN 목요드라마)
2942,2021,07,43,만약에,태연 (TAEYEON),쾌도 홍길동 OST (KBS 수목드라마)
2943,2021,07,44,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4 (tvN 토일 드라마)
2944,2021,07,45,나의 어깨에 기대어요,10CM,호텔 델루나 OST Part.2 (tvN 토일드라마)
2945,2021,07,46,눈의 꽃,박효신,눈의 꽃
2946,2021,07,47,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)
2947,2021,07,48,어떤 말도 할 수가 없는 나인데,케이시 (Kassy),간 떨어지는 동거 OST Part.5 (tvN 수목드라마)
2948,2021,07,49,화려하지 않은 고백 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST 스페셜 (tvN 목요드라마)
2949,2021,07,50,My Way,이수 (엠씨더맥스),돈꽃 OST PART.1 (MBC 주말드라마)
2950,2021,07,51,응급실,izi,쾌걸춘향 OST
2951,2021,07,52,이제는 어떻게 사랑을 하나요,정효빈,연애의 참견 시즌3 OST - Part.6
2952,2021,07,53,내 눈물 모아 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST 스페셜 (tvN 목요드라마)
2953,2021,07,54,이 사랑,다비치,태양의 후예 OST Part.3 (KBS2 수목드라마)
2954,2021,07,55,All For You,서인국 & 정은지,응답하라 1997 Love Story Part 1 (tvN 화요드라마)
2955,2021,07,56,밤이 깊었네 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST Part 10 (tvN 목요드라마)
2956,2021,07,57,Butterfly,제이유나 (J.UNA),"알고있지만, OST Part. 4 (JTBC 토요스페셜)"
2957,2021,07,58,Say Yes,로꼬 & 펀치 (Punch),달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)
2958,2021,07,59,좋은 사람 있으면 소개시켜줘 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST 스페셜 (tvN 목요드라마)
2959,2021,07,60,어떤 날엔,김재환,사랑의 불시착 OST Part 5 (tvN 토일 드라마)
2960,2021,07,61,Beautiful,Crush,도깨비 OST Part 4 (tvN 금토드라마)
2961,2021,07,62,이젠 잊기로 해요,여은,응답하라 1988 OST Part 10 (tvN 금토드라마)
2962,2021,07,63,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)
2963,2021,07,64,잘 지내요,정승환,라이프 OST Part. 6 (JTBC 월화드라마)
2964,2021,07,65,시청 앞 지하철 역에서,곽진언,슬기로운 의사생활 OST Part 6 (tvN 목요드라마)
2965,2021,07,66,우린 이미,김뮤지엄 (KIMMUSEUM),"알고있지만, OST Part. 1 (JTBC 토요스페셜)"
2966,2021,07,67,아직 너의 시간에 살아,이수현,사이코지만 괜찮아 OST Part.4 (tvN 토일드라마)
2967,2021,07,68,영화 속에 나오는 주인공처럼,펀치 (Punch),동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6
2968,2021,07,69,See You Again (Feat. Charlie Puth),Wiz Khalifa,분노의 질주: 더 세븐 (Fast & Furious 7) OST
2969,2021,07,70,Done For Me,펀치 (Punch),호텔 델루나 OST Part.12 (tvN 토일드라마)
2970,2021,07,71,기다릴게,이정 & 하동균,공주의 남자 OST Part.3 (KBS 수목드라마)
2971,2021,07,72,You Are My Everything,거미 (Gummy),태양의 후예 OST Part.4 (KBS2 수목드라마)
2972,2021,07,73,소녀,오혁,응답하라 1988 OST Part 3 (tvN 금토드라마)
2973,2021,07,74,내 목소리 들리니,벤,호텔 델루나 OST Part.9 (tvN 토일드라마)
2974,2021,07,75,바람이 부네요,이소라,슬기로운 의사생활 OST Part 9 (tvN 목요드라마)
2975,2021,07,76,나도 모르는 사이에,적재,"알고있지만, OST Part. 7 (JTBC 토요스페셜)"
2976,2021,07,77,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4 (KBS 월화드라마)
2977,2021,07,78,잊지 말아요,백지영,잊지 말아요 - 아이리스 (Iris) OST Part.1
2978,2021,07,79,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4 (SBS 주말드라마)
2979,2021,07,80,그런 사람 또 없습니다,이승철,슬픔보다 더 슬픈이야기 OST 2nd
2980,2021,07,81,모르시나요,다비치,아이리스Ⅱ OST Part 1 (KBS 수목드라마)
2981,2021,07,82,너에게,성시경,응답하라 1994 OST Part 2 (tvN 드라마)
2982,2021,07,83,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1 (SBS 월화드라마)
2983,2021,07,84,걱정말아요 그대,이적,응답하라 1988 OST Part 2 (tvN 금토드라마)
2984,2021,07,85,넌 언제나,제이레빗 (J Rabbit),슬기로운 의사생활 OST Part 7 (tvN 목요드라마)
2985,2021,07,86,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST PART4 (SBS 주말드라마)
2986,2021,07,87,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part 4 (tvN 월화드라마)
2987,2021,07,88,상사화,안예은,역적 : 백성을 훔친 도적 OST Part.5 (MBC 월화드라마)
2988,2021,07,89,내 맘을 볼 수 있나요,헤이즈 (Heize),호텔 델루나 OST Part.5 (tvN 토일드라마)
2989,2021,07,90,낙화 (落花),양다일,너는 나의 봄 OST Part 5 (tvN 월화드라마)
2990,2021,07,91,위로,권진아,멜로가 체질 OST Part 1 (JTBC 금토 드라마)
2991,2021,07,92,사랑은 눈꽃처럼,XIA (준수),세상 어디에도 없는 착한남자 OST Part.1 (KBS 수목드라마)
2992,2021,07,93,꿈처럼,벤,또 오해영 OST Part 2 (tvN 월화드라마)
2993,2021,07,94,좋아해.. (바른연애 길잡이 X 죠지),죠지,좋아해.. (바른연애 길잡이 X 죠지)
2994,2021,07,95,둘만의 세상으로 가,Crush,사랑의 불시착 OST Part 10 (tvN 토일 드라마)
2995,2021,07,96,말해! 뭐해?,케이윌 (K.Will),태양의 후예 OST Part.6 (KBS2 수목드라마)
2996,2021,07,97,시간을 거슬러,린 (LYn),해를 품은 달 OST Part.2 시간을 거슬러 (MBC 수목드라마)
2997,2021,07,98,"기다린 만큼, 더",검정치마,또 오해영 OST Part 7 (tvN 월화드라마)
2998,2021,07,99,Let me be,백지영,펜트하우스3 OST Part.2 (SBS 금요드라마)
2999,2021,07,100,Someday,아이유 (IU),드림하이 OST Part.1 (KBS 월화드라마)
3000,2021,08,1,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5 (tvN 목요드라마)
3001,2021,08,2,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)
3002,2021,08,3,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
3003,2021,08,4,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part.4 (MBC 수목드라마)
3004,2021,08,5,아로하,조정석,슬기로운 의사생활 OST Part 3 (tvN 목요드라마)
3005,2021,08,6,슈퍼스타,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 6 (tvN 목요드라마)
3006,2021,08,7,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2 (tvN 목요드라마)
3007,2021,08,8,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3 (JTBC 금토 드라마)
3008,2021,08,9,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)
3009,2021,08,10,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3 (tvN 목요드라마)
3010,2021,08,11,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
3011,2021,08,12,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11 (tvN 목요드라마)
3012,2021,08,13,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2 (tvN 목요드라마)
3013,2021,08,14,벌써 일년 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
3014,2021,08,15,안녕,폴킴,호텔 델루나 OST Part.10 (tvN 토일드라마)
3015,2021,08,16,너의 모든 순간,성시경,별에서 온 그대 OST Part.7 (SBS 수목드라마)
3016,2021,08,17,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11 (tvN 토일 드라마)
3017,2021,08,18,시작,가호 (Gaho),이태원 클라쓰 OST Part.2 (JTBC 금토드라마)
3018,2021,08,19,밤하늘의 저 별처럼,헤이즈 (Heize) & 펀치 (Punch),밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)
3019,2021,08,20,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9 (tvN 금토드라마)
3020,2021,08,21,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4 (tvN 목요드라마)
3021,2021,08,22,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3 (tvN 토일드라마)
3022,2021,08,23,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12 (tvN 목요드라마)
3023,2021,08,24,기억해줘요 내 모든 날과 그때를,거미 (Gummy),호텔 델루나 OST Part.7 (tvN 토일드라마)
3024,2021,08,25,너에게,유연석,슬기로운 의사생활 시즌2 OST Part 7 (tvN 목요드라마)
3025,2021,08,26,누구보다 널 사랑해,TWICE (트와이스),슬기로운 의사생활 시즌2 OST Part 4 (tvN 목요드라마)
3026,2021,08,27,Love Me Like That,샘김 (Sam Kim),"알고있지만, OST Part. 6 (JTBC 토요스페셜)"
3027,2021,08,28,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8 (tvN 목요드라마)
3028,2021,08,29,사랑하자,SG워너비,태양의 후예 OST Part.8 (KBS2 수목드라마)
3029,2021,08,30,희재,성시경,국화꽃 향기 OST
3030,2021,08,31,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1)
3031,2021,08,32,있잖아,폴킴,연애플레이리스트2 OST Part.2
3032,2021,08,33,너였다면,정승환,또 오해영 OST Part 5 (tvN 월화드라마)
3033,2021,08,34,그때 그 아인,김필,이태원 클라쓰 OST Part.6 (JTBC 금토드라마)
3034,2021,08,35,나도 모르는 사이에,적재,"알고있지만, OST Part. 7 (JTBC 토요스페셜)"
3035,2021,08,36,어른,Sondia,나의 아저씨 OST Part. 2 (tvN 수목드라마)
3036,2021,08,37,똥 밟았네,레트로봇,포텐독 OST Part.9
3037,2021,08,38,그대 고운 내사랑,어반자카파,슬기로운 의사생활 OST Part 5 (tvN 목요드라마)
3038,2021,08,39,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6 (KBS 월화드라마)
3039,2021,08,40,되풀이,임창정,펜트하우스2 OST Part.1 (SBS 금토드라마)
3040,2021,08,41,우연히 봄,로꼬 & 유주 (YUJU),냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)
3041,2021,08,42,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4 (JTBC 월화드라마)
3042,2021,08,43,Lonely Night,권진아,슬기로운 의사생활 OST Part 1 (tvN 목요드라마)
3043,2021,08,44,All For You,서인국 & 정은지,응답하라 1997 Love Story Part 1 (tvN 화요드라마)
3044,2021,08,45,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3 (JTBC 금토드라마)
3045,2021,08,46,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4 (tvN 토일 드라마)
3046,2021,08,47,나의 어깨에 기대어요,10CM,호텔 델루나 OST Part.2 (tvN 토일드라마)
3047,2021,08,48,화려하지 않은 고백 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST 스페셜 (tvN 목요드라마)
3048,2021,08,49,만약에,태연 (TAEYEON),쾌도 홍길동 OST (KBS 수목드라마)
3049,2021,08,50,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)
3050,2021,08,51,내 눈물 모아 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST 스페셜 (tvN 목요드라마)
3051,2021,08,52,눈의 꽃,박효신,눈의 꽃
3052,2021,08,53,응급실,izi,쾌걸춘향 OST
3053,2021,08,54,밤이 깊었네 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST Part 10 (tvN 목요드라마)
3054,2021,08,55,이제는 어떻게 사랑을 하나요,정효빈,연애의 참견 시즌3 OST - Part.6
3055,2021,08,56,My Way,이수 (엠씨더맥스),돈꽃 OST PART.1 (MBC 주말드라마)
3056,2021,08,57,소녀,오혁,응답하라 1988 OST Part 3 (tvN 금토드라마)
3057,2021,08,58,나비가 날았습니다,김민석 (멜로망스),너는 나의 봄 OST Part 4 (tvN 월화드라마)
3058,2021,08,59,이 사랑,다비치,태양의 후예 OST Part.3 (KBS2 수목드라마)
3059,2021,08,60,너에게,성시경,응답하라 1994 OST Part 2 (tvN 드라마)
3060,2021,08,61,어떤 말도 할 수가 없는 나인데,케이시 (Kassy),간 떨어지는 동거 OST Part.5 (tvN 수목드라마)
3061,2021,08,62,다정한 봄에게,온유 (ONEW),너는 나의 봄 OST Part 7 (tvN 월화드라마)
3062,2021,08,63,좋은 사람 있으면 소개시켜줘 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 OST 스페셜 (tvN 목요드라마)
3063,2021,08,64,Say Yes,로꼬 & 펀치 (Punch),달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)
3064,2021,08,65,Butterfly,제이유나 (J.UNA),"알고있지만, OST Part. 4 (JTBC 토요스페셜)"
3065,2021,08,66,Beautiful,Crush,도깨비 OST Part 4 (tvN 금토드라마)
3066,2021,08,67,바람이 부네요,이소라,슬기로운 의사생활 OST Part 9 (tvN 목요드라마)
3067,2021,08,68,어떤 날엔,김재환,사랑의 불시착 OST Part 5 (tvN 토일 드라마)
3068,2021,08,69,시청 앞 지하철 역에서,곽진언,슬기로운 의사생활 OST Part 6 (tvN 목요드라마)
3069,2021,08,70,영화 속에 나오는 주인공처럼,펀치 (Punch),동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6
3070,2021,08,71,기다릴게,이정 & 하동균,공주의 남자 OST Part.3 (KBS 수목드라마)
3071,2021,08,72,You Are My Everything,거미 (Gummy),태양의 후예 OST Part.4 (KBS2 수목드라마)
3072,2021,08,73,잘 지내요,정승환,라이프 OST Part. 6 (JTBC 월화드라마)
3073,2021,08,74,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack)
3074,2021,08,75,Done For Me,펀치 (Punch),호텔 델루나 OST Part.12 (tvN 토일드라마)
3075,2021,08,76,See You Again (Feat. Charlie Puth),Wiz Khalifa,분노의 질주: 더 세븐 (Fast & Furious 7) OST
3076,2021,08,77,우린 이미,김뮤지엄 (KIMMUSEUM),"알고있지만, OST Part. 1 (JTBC 토요스페셜)"
3077,2021,08,78,내 목소리 들리니,벤,호텔 델루나 OST Part.9 (tvN 토일드라마)
3078,2021,08,79,아직 너의 시간에 살아,이수현,사이코지만 괜찮아 OST Part.4 (tvN 토일드라마)
3079,2021,08,80,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4 (KBS 월화드라마)
3080,2021,08,81,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4 (SBS 주말드라마)
3081,2021,08,82,우리의 얘기를 쓰겠소,SG워너비,시카고 타자기 OST Part 3 (tvN 금토드라마)
3082,2021,08,83,위로,권진아,멜로가 체질 OST Part 1 (JTBC 금토 드라마)
3083,2021,08,84,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part 4 (tvN 월화드라마)
3084,2021,08,85,잊지 말아요,백지영,잊지 말아요 - 아이리스 (Iris) OST Part.1
3085,2021,08,86,이젠 잊기로 해요,여은,응답하라 1988 OST Part 10 (tvN 금토드라마)
3086,2021,08,87,상사화,안예은,역적 : 백성을 훔친 도적 OST Part.5 (MBC 월화드라마)
3087,2021,08,88,모르시나요,다비치,아이리스Ⅱ OST Part 1 (KBS 수목드라마)
3088,2021,08,89,그런 사람 또 없습니다,이승철,슬픔보다 더 슬픈이야기 OST 2nd
3089,2021,08,90,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1 (SBS 월화드라마)
3090,2021,08,91,걱정말아요 그대,이적,응답하라 1988 OST Part 2 (tvN 금토드라마)
