Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
183,Jinxed at First,KBS2 Viki,['Yoon Sang Ho'],['Jang Yoon Mi'],2022-06-15,2022-08-04,"Wednesday, Thursday",2022,16,262.0,"A fishmonger at a traditional market, Gong Soo Gwang does his best to make an honest living. Unfortunately, he has a reputation for being incredibly unlucky, and as a result, people try to avoid him at all costs. With no one willing to approach him, his business often suffers. No matter how hard Soo Gwang tries, he just can’t seem to find a way to escape his cursed fate, but his life hasn’t always been this bleak.Seven years ago, Soo Gwang had a perfectly normal, happy life, but all that changed when he happened upon Lee Seul Bi, a woman who, despite their brief meeting, changed his life forever. Since that day, every time he dreams of Seul Bi, something terrible happens to him. Though Soo Gwang has no idea why this woman has had such a strange effect on his fortune, Seul Bi does. Having inherited a special ability from their mother, both women can see a person’s future through a single touch. Using this gift to their advantage, a wealthy family has kept Seul Bi and her mother captive for years. When fate allows Seul Bi a rare opportunity to escape, she takes it and runs straight to Soo Gwang.Standing face-to-face with the woman who started his streak of bad luck all those years ago, Soo Gwang isn’t sure whether he should help Seul Bi or run from her. With one desperate for freedom and the other desperate to change their fate, will Soo Gwang and Seul Bi become each other’s greatest ally or worst enemy?(Source: Viki)~~ Adapted from the webtoon “The Jinx’s Lover” (징크스의 연인) by writer Han Ji Hye (한지혜) and illustrator Gu Seul (구슬).","['Yoon  Ji Hye', 'Seo Hyun', 'Na In Woo', 'Jeon Kwang Ryul']",징크스의 연인
184,Mr. Kang,,,,2022-06-10,2022-06-26,"Friday, Sunday",2022,6,170.0,,['Kim Geum Soon'],강계장
185,New Normal Zine,,,,2022-06-10,2022-07-15,Friday,2022,12,100.0,"Cha Ji Min is a single woman who pursues a slow living lifestyle. She worked as a local news reporter for a current affairs magazine, but that magazine was shut down. She then starts work as an editor for digital magazine ""New Normal Zine"" under the same parent company.  There, her new boss is Chief Editor Song Ro Ji. Cha Ji Min and Song Ro Ji are familiar with each other, as they started to work for the parent company in the same year. Song Ro Ji is a workaholic and totally different from Cha Ji Min. Now, Cha Ji Min tries to survive there.(Source: Asianwiki)","['Jung Hye Sung', 'Hwang Seung Eon', 'Jang Eui Soo']",뉴노멀진
186,Yumi's Cells Season 2,TVING,['Lee Sang Yeob'],"['Song Jae Jung', 'Kim Yoon Joo', 'Kim Kyung Ran']",2022-06-10,2022-07-22,Friday,2022,14,279.0,"After suffering a painful breakup, Yu Mi’s love cells have shut down completely, but a chance meeting with the emotionally stunted game designer, Goo Woong, changes all of that. Waking up a number of each other’s cells, Yu Mi and Goo Woong find themselves drawing closer, but even with the revival of their long-dormant love cells, their relationship wasn’t destined to last. Now a much wiser and more mature individual, Yu Mi finds herself willing to take on a set of challenges after an unexpected source of inspiration ignites her internal fire. Inspired by her co-worker, Bobby Yoo, Yu Mi and her hard-working cells set out to make all of her dreams come true. (Source: Viki)~~ Adapted from the webtoon ""Yumi's Cells"" (유미의 세포들) by Lee Dong Geon (이동건).","['Kim Go Eun', 'Park Jin Young']",유미의 세포들2
187,Insider,jTBC,['Min Yeon Hong'],['Moon Man Se'],2022-06-08,2022-07-28,"Wednesday, Thursday",2022,16,240.0,"Tells the story of a judicial trainee named Kim Yo Han. After going undercover for an investigation, Kim Yo Han experiences a crisis and ends up struggling to try to obtain a hand of cards that will change his fate as he gambles in prison. Kim Yo Han is prudent and always thinking a few moves ahead, and he keeps a poker face on. Although he gets into a dangerous situation when he becomes embroiled in an unexpected incident during the investigation, he’ll continue to fight to survive and manage to grow with his ability to turn a crisis into an opportunity.(Source: Naver, Soompi)","['Kang Ha Neul', 'Lee Yoo Young']",인사이더
188,"Link: Eat, Love, Kill",tvN,['Hong Jong Chan'],"['Kwon Ki Young', 'Kwon Do Hwan']",2022-06-06,2022-07-26,"Monday, Tuesday",2022,16,262.0,"A fantasy mystery drama about a man and woman who share the same emotional state.Eun Gye Hoon is a chef who sets up a restaurant in the town where his twin sister went missing 20 years ago. He finds himself randomly experiencing emotions one day, spontaneously crying and laughing, and it turns out that they are the emotions of a woman named Noh Da Hyun.(Sources: HanCinema, Soompi) ","['Mun Ka Young', 'Yeo Jin Goo']","링크: 먹고 사랑하라, 죽이게"
189,To My Star Season 2: Our Untold Stories,Viki,['Hwang Da Seul'],['Park Young'],2022-06-05,2022-07-03,Sunday,2022,10,150.0,"After his career took a steady turn for the worse, one of South Korea’s brightest stars, Kang Seo Joon, was afraid he might never be happy again. But after a chance meeting brings the talented chef Han Ji Woo into his life, Seo Joon is certain his luck is about to change.Despite their differences in personality, the chef and the celebrity found themselves unable to resist the other’s charms. Head-over-heels for each other, Seo Joon and Ji Woo believed they had finally found their happily ever after. But their happiness turns out to be short-lived when one of them disappears, leaving nothing but a note behind.Lost without the other, will these two star-crossed lovers find a way back to each other or has their fairy tale romance truly come to an end?(Source: Viki)","['Son Woo Hyun', 'Kim Kang Min']",나의 별에게2 : 우리의 못다 한 이야기
190,Cleaning Up,jTBC,['Yoon Sung Shik'],['Choi Kyung Mi'],2022-06-04,2022-07-24,"Saturday, Sunday",2022,16,262.0,"Eo Yong Mi, Ahn In Kyung and Maeng Soo Ja work as cleaning ladies at a brokerage company.Eo Yong Mi raises her two daughters by herself and she struggles to make a living. An In Kyung dreams of buying a food truck to run a mobile cafe business. Maeng Soo Ja seems like a very sociable person, but she is only friendly to people when she needs them. These three cleaning ladies happen to overhear insider information at their workplace. They invest their money in a stock, using the insider trading information.(Source: AsianWiki)~~ Remake of the British series ""Cleaning Up"" [2019].","['Kim Jae Hwa', 'Na In Woo', 'Yeom Jung Ah', 'Jeon So Min', 'Lee Moo Saeng']",클리닝 업
191,Doctor Lawyer,MBC,"['Lee Yong Seok', 'Lee Dong Hyun']",['Jang Hong Chul'],2022-06-03,2022-07-23,"Friday, Saturday",2022,16,236.0,"Han Yi Han was an elite surgeon. He graduated at the top of the best medical school in South Korea and he specialized in two departments: general surgery and cardiothoracic surgery. One surgery changed his life. Han Yi Han believed he did well in that surgery, but the patient died. He then got his medical license revoked.Four years later, Han Yi Han works as a lawyer, specializing in medical litigation. He also tries to uncover the truth behind the death of his former patient. In his trials, Han Yi Han defends victims and tries to punish those that commit medical malpractice and negligence. He works with a public prosecutor, who lost a family member and a lover due to the surgery Han Yi Han performed.(Source: AsianWiki)","['Im Soo Hyang', 'So Ji Sub', 'Shin Sung Rok']",닥터 로이어
192,Why Her?,SBS Viki ViuTV,['Park Soo Jin'],['Kim Ji Eun'],2022-06-03,2022-07-23,"Friday, Saturday",2022,16,262.0,"The youngest partner at one of the nation’s most prestigious law offices, Oh Soo Jae has already proven she has what it takes to be one of the country’s best lawyers. Driven by her self-righteous principles and a never-ending desire to win, Soo Jae is well on her way to becoming one of TK Law Firm’s top attorneys. But when one of her cases takes an unexpected turn, Soo Jae is forced to watch as all of her hard work comes crumbling down around her. Demoted at work, Soo Jae is forced to take on the role of adjunct professor at a local law school. Determined to win back her position within the firm, Soo Jae does her best to settle into her new role but the sting of demotion still lingers. Only after meeting Gong Chan, a university student whose path frequently crosses with Soo Jae, does that sting begin to lessen. Despite carrying the burdens of a painful past, Gong Chan’s warm heart remains strong, especially as his affection for Soo Jae grows.Obviously smitten with Soo Jae, Gong Chan stays by her side, even as she struggles to find a way back into the firm’s good graces. Will her determination and Gong Chan’s support be enough to restore her position, or will the powers that be continue to push her down?(Source: Viki)","['Heo Joon Ho', 'Bae In Hyuk', 'Seo Hyun Jin', 'Hwang In Youp']",왜 오수재인가
193,Eve,tvN,['Park Bong Sub'],['Yoon Young Mi'],2022-06-01,2022-07-21,"Wednesday, Thursday",2022,16,251.0,"Lee Ra El was a girl who idolized her loving parents – a highly intelligent father and a strikingly beautiful mother. But when cruel forces beyond their control cause her father’s death, her family crumbles. Embittered by this terrible experience, she vows revenge on the super-rich people who orchestrated this terrible tragedy. Her prime target is Kang Yoon Kyum, the CEO of the lucrative LY Group business empire, and one of the ringleaders of the plot that ultimately destroyed her family.Lee Ra El’s weapon of choice is divorce. By placing herself at the center of a legal battle worth a staggering USD 1.6 billion, she hopes to bring Kang Yoon Kyum and LY Group down once and for all. But in order to do so, she will need to wage a bitter legal struggle and fight powerful forces both inside and outside the courtroom. However, this plan has been in the pipelines for 13 years for Lee Ra El, who believes she will use all of her guile to catch Kang Yoon Kyum out when he least expects it. Can revenge bring her the satisfaction she craves – or will it end up consuming her?(Source: Viki)","['Yoo  Sun', 'Lee Sang Yeob', 'Seo Yea Ji', 'Park Byung Eun']",이브
194,Hope or Dope 2,,['Jo Yong Ik'],['Jung Soo Yoon'],"May 31, 2022","May 31, 2022",Tuesday,2022,8,225.0,"Having been used as a drug mule by her parents for ages, eighteen-year-old Kyung Da Jung might have been stuck in her old life forever, had not a series of unfortunate events during one of her deliveries forced her to flee. Taking refuge in a small rural village nestled deep in the heart of the South Korean countryside, Da Jung might have had a chance to start a brand new life, but fate, it seemed, would not be so kind.Befriending Gong Yoon Tak and his friends, Gong Yoon Jae, Kim Kook Hee, and Hong Ae Ran, not long after her arrival, Da Jung could have spent her remaining teenage years in relative peace. But when the group discovers a perfectly cultivated field of marijuana growing just outside the village, everything changes. Unable to resist the urge to use this discovery to her advantage, Da Jung quickly pulls Yoon Tak and his friends into her world of drugs and crime. Though able to overcome one set of difficulties, the friends now find themselves forced to overcome an entirely different set of obstacles.With their lives on the line, will Da Jung, Yoon Tak, and their friends be able to find a way out of the mess they’ve gotten themselves into before it’s too late?(Source: Viki)","['Yoon Chan Young', 'Yoon Hyun Soo', 'Won Ji An', 'Han Se Jin', 'Yang Seo Hyun']",소년비행2
195,Problematic Detective Agency,,,,2022-05-27,2022-07-01,Friday,2022,6,300.0,"Veteran film director Moon Je Jeok, who became a detective with a secret story, and Hyeon Myeong Jin, a new lawyer for the MZ generation who just graduated from law school; their pleasant and ingenious reasoning of events begins now! What is the story of Moon Je Jeok becoming a detective? What is the mystery of an actress who disappeared 30 years ago? Look forward to the success of Moon Je Jeok’s Detective Agency in 2022!!(Source: HanCinema)",['Lee Sol Gu'],문제적 탐정사무소
196,Kiss Sixth Sense,Disney+ Hulu,['Nam Ki Hoon'],['Jeon Yoo Ri'],2022-05-25,2022-06-29,Wednesday,2022,12,350.0,"Hong Ye Sool, the best account executive on Planning Team 1 at Zeu Ad is making her way up as a project manager. She has one secret: she can see the future when she kisses someone. One day, after Ye Sool's lips accidentally meet the lips of her evil team chief Min Hoo, she sees herself in bed with him in the future. While Ye Sool is confused with her future, her ex-boyfriend Pil Yo shows up to work on a new project together and offers Yesool to go on a date with him three times. This romantic office comedy revolves around Ye Sool, whose primary focus is work.(Source: Disney+) ~~ Adapted from the web novel ""Kiss Sixth Sense"" (키스식스센스) by Gatnyeo (갓녀).","['Seo Ji Hye', 'Yoon Kye Sang', 'Kim Ji Suk']",키스식스센스
197,Gold Mask,KBS2,['Uh Soo Sun'],['Kim Min Joo'],2022-05-23,2022-10-07,"Monday, Tuesday, Wednesday, Thursday, Friday",2022,100,21.0,"A tragedy occurs for three women, caused by greed and desire.Yoo Soo Yeon grew up with ordinary parents. She falls in love with a man from a chaebol family and marries him. Her life seems to mirror that of Cinderella and she is envied by others, but her life isn't easy due to mistreatment from her in-laws.Cha Hwa Young is full of greed and desire. She tries to keep her upper class life.Go Mi Sook is a private moneylender and she owns a franchise restaurant chain. She is a good person.(Source: AsianWiki)","['Cha Ye Ryun', 'Lee Hyun Jin', 'Lee Hwi Hyang', 'Na Young Hee']",황금 가면
198,Welcome to Wedding Hell,Daum Kakao TV Netflix,"['Seo Joo Wan', 'Song Je Young']",['Choi I Rang'],2022-05-23,2022-06-15,"Monday, Tuesday, Wednesday",2022,12,190.0,"A relatable tale about a couple in their30s preparing for marriage. Expecting a fairy tale ending, the reality proves to be somewhat different. From the meeting of their families to finding a house, planning for their big day has the couple facing some realistic issues. (Source: Soompi || Edited by MyDramaList) ","['Lee Yun Hee', 'Lee Jin Wook']",결혼백서
199,"Why, All of a Sudden?",,,,2022-05-20,2022-09-23,Friday,2022,7,60.0,Everyday is an accident for 30-year-old Ha So Yeon. This hyper-reality story shows a funny and sad side of her daily life.(Source: 이짜나 IZZANA YouTube) ,['Seo Ji Soo'],왜하필 시즌1
200,Master's Delicacies,,,,2022-05-20,2022-07-29,Friday,2022,6,100.0,"Joo A Ran is a mukbang YouTuber, who is deeply traumatized by eating food. She meets Ahn Sul Ha, who is a chef that's passionate about food. They soon get themselves into a housekeeper and house owner relationship.(Source: kstar.kbs.co.kr) ","['Do Won', 'Lee Soo Jung']",주인님 수라상
201,Love in Spring,,['Lee Chang Han'],,2022-05-18,2022-07-06,Wednesday,2022,16,98.0,"Jin Geum Seong is a poor nobleman who lives with his mother and making ends meet is challenging. While gathering wood on the mountain, he spies a woman swimming nearby. Believing she is about to take her life, he creates a disturbance allowing him to save Choi Hye Seong, the third daughter of Choi Jin Sa. Only things are not as they seem when she turns out to be a man named 'Salbyul,' Love will bloom between Hye Seong and Geum Seong, much like a flower on a warm spring day. (Source: BLupdate2020 Instagram)~~ Adapted from the webtoon of the same title by Noh Myung Hee (노명희).","['Yoo Young Jae', 'Kim Song']",춘정지란
202,Love Class,Viki,,,2022-05-13,2022-05-18,"Monday, Tuesday, Wednesday, Friday, Saturday, Sunday",2022,6,200.0,"Cha Ji Woo is a second-year student of Mass Communication and Journalism. He is short in stature and very gentle in nature. He is also besotted with Bae Yu Na, one of his classmates. However, she is being stalked by a mysterious individual and is afraid of all men as a result – except the kind-hearted and non-threatening Ji Woo. The problem is she doesn’t really see him as a man, and this doesn’t help Ji Woo’s cause, although he will stop at nothing to protect her.But one day, a university class requires that students all pair up in “couples” to complete a project about love. Everyone forms heterosexual “couples.” However, Yu Na and a female classmate who is in love with her professor decide to team up as a same-sex “couple.” That means Ji Woo must form a “couple” with a tall, confident senior student he’s never met before named, Lee Ro Ah. After they begin working together, Ji Woo starts to wonder if Ro Ah likes him. And if that is the case, could his feelings for Yu Na be misplaced? And could he, too, develop affection for Ro Ah?(Source: Viki)","['Han Hyun Jun', 'Kim Tae Hwan']",수업중입니다
203,Rose Mansion,TVING,['Chang'],['Yoo Kab Yeol'],2022-05-13,2022-05-27,Friday,2022,12,225.0,"Set in an apartment scheduled for reconstruction and tells the story of the search for the truth behind a sister’s disappearance. The gradually uncovered secrets will deliver realistic fear and intense suspense, along with suspicious neighbors who hide their greed beneath ordinary looks. Ji Na is a hotel employee who is tracking down her older sister’s disappearance. Although she appears to have a smooth-sailing life, she is a person filled with a great sense of inferiority on the inside. Following the news of her sister Ji Hyun’s disappearance, Ji Na returns to her family’s house, the Rose Mansion, only to be swept up in an unexpected situation. Violent crimes detective Min Soo will be the only one to believe in Ji Na’s words and help her. As a stubborn man of action who has to see through to the end of a case once he gets hooked on it, Min Soo will help Ji Na unearth the truth behind Ji Hyun’s disappearance. Although he appears to be a strong, reliable man, Min Soo also possesses dark secrets that not many know about.","['Im Ji Yeon', 'Yoon Kyun Sang']",장미맨션
204,Woo Ri the Virgin,SBS,,['Jang Ah Mi'],2022-05-09,2022-06-21,"Monday, Tuesday",2022,14,300.0,"Oh Woo Ri is the assistant writer of a popular drama series. She has vowed to remain a virgin until she marries, and has shied away from romantic relationships in a bid to remain chaste until she marries. She is dating the devoted police officer Lee Kang Jae, but when she attends a routine medical exam, a terrible mix-up takes place and she is accidentally artificially inseminated. She later discovers her pregnancy, and demands the hospital gets to the bottom of the case.Eventually she discovers that the donor whose child she is now pregnant with is none other than the CEO of a notable cosmetics firm named Diamond Cosmetics. This CEO, named Raphael, is going through a messy divorce with his wife Lee Ma Ri, a beautiful woman who does not want to split with her husband, chiefly for financial reasons. But when Raphael learns he is to be a father, things get very complicated – particularly after he realizes that there is a secret past connection that links him to Oh Woo Ri!(Source: Viki)~~ Remake of American TV series ""Jane the Virgin"" [2014], which in turn, is loosely remade from the Venezuelan telenovela ""Juana la Virgen"" [2002].","['Im Soo Hyang', 'Sung Hoon', 'Shin Dong Wook']",우리는 오늘부터
205,The Sound of Magic,Netflix,['Kim Seong Yoon'],['Kim Min Jung'],"May  6, 2022","May  6, 2022",Friday,2022,6,700.0,"High school student Yoon Ah Yi finances herself and her younger sister by working part-time jobs. She doesn't know where her parents are. Debt collectors drove her father away from home—and then her mother fled too. But even with her poor financial circumstances, Yoon Ah Yi manages to rank near the top of her school academically. Yoon Ah Yi wants to become an adult as soon as possible, to have a stable job. Her classmate Na Il Deung competes with Yoon Ah Yi for the top grade, but they begin to have feelings for each other. One day, Yoon Ah Yi meets magician Lee Eul at an abandoned amusement park. He performs magic shows for people who believe in magic. He is a mysterious person; he comforts Yoon Ah Yi who tells him that she believes in magic.(Source: AsianWiki || Edited by MyDramaList)~~ Adapted from the webtoon ""Annarasumanara” (안나라수마나라) by Ha Il Kwon (하일권).","['Ji Chang Wook', 'Hwang In Youp', 'Choi Sung Eun']",안나라수마나라
206,Youn Hee's Love,,,,2022-05-05,2022-07-14,"Tuesday, Thursday",2022,8,150.0,"There are countless relationships and exes in the world and there are many jerks too. Talking behind ex-lovers' backs in  ""Youn Hee's Love"". (Source: Nanometer) ","['Lee Su Chan', 'Park Ha Eun', 'Choi Chan Woo', 'Kim Gyu Nam', 'Shin Ki Seong', 'Son Ho Tae']",윤희의연애
207,Never Give Up,ENA Genie TV,['Choi Do Hoon'],"['Son Geun Joo', 'Lee Hae Ri']",2022-05-04,2022-06-23,"Wednesday, Thursday",2022,16,270.0,"Depicts the bromance of Goo Pil Soo, a breadwinner in his 40s who dreams for his second heyday, and Jung Seok, a genius in his 20s who dreams of his own start-up company. The drama will realistically portray relatable stories, including the recent social and education problems and the employment and start-up wars. At the same time, it will draw a harmony between different generations and create a warm comedy drama that everyone can sympathize with and watch comfortably.","['Yoon Doo Joon', 'Kwak Do Won', 'Han Go Eun', 'Park Won Sook', 'Jung Dong Won']",구필수는 없다
208,Bloody Heart,KBS2,['Yoo Young Eun'],['Park Pil Joo'],2022-05-02,2022-06-21,"Monday, Tuesday",2022,16,248.0,"A fictional historical drama that begins when Lee Tae, the eldest legitimate son of King Sunjong who became king after the rebellion, ascends to the throne of Joseon.Lee Tae’s father deposed the king with the help of Park Gye Won and his father became the king of a new dynasty. After succeeding his father, Lee Tae then became the next king. Lee Tae believes any action is justifiable to achieve his goal. He wants to rule as an absolute monarch, but First Vice-Premier Park Gye Won opposes that idea. Park Gye Won is even more powerful than the king.Meanwhile, Yoo Jung is a daughter of a noble family. Lee Tae thinks of her as his wife. Due to that, her family gets involved in a power struggle in the royal court. (Source: AsianWiki)","['Jang Hyuk', 'Lee Joon', 'Kang Han Na']",붉은 단심
209,Usual Yet Unusual,,,,2022-04-30,2022-06-09,Thursday,2022,10,30.0,"Lust or love? A man who chose another girl over his girlfriend, Jin Mo decides to break up with Ga Yeon because he had met Hyun Ah. But he realises that Hyun Ah only wants his body and not his love, yet he still decides to be with her. Ga Yeon who is heartbroken, makes an impulsive decision by kissing Jin Mo's best friend, Ji Hyuk, who has a crush on her. Will these 4 people have a happy ending?(Source: Xavier Ng at MyDramaList)","['Park Hyun Woo', 'Kim Young Pyo', 'Jung Seon Hee', 'Oh Hyun Suk']",흔치만 흔치않은
210,The Supernatural Agent,,['Oh In Chun'],,"Apr 29, 2022","Apr 29, 2022",,2022,8,188.0,"Oh Deok Hoon, who majored in psychic science at MIT and served as a researcher at the National Forensic Service, suddenly opened a licensed real estate agent to solve strange and mysterious cases related to his home. What is Deok Hoon's special ability? And why did he start being a licensed real estate agent?(Source: HanCinema) ",['Joo Ei An'],특수공인중개사 오덕훈
211,Monstrous,TVING,['Jang Kun Jae'],"['Yeon Sang Ho', 'Ryu Yong Jae']","Apr 29, 2022","Apr 29, 2022",Friday,2022,6,400.0,"Jung Ki Hoon searches for strange supernatural phenomena as an archaeologist, but an unexpected case causes his life to change. He now publishes the occult magazine Monthly Strange Story and runs the YouTube channel Monthly Strange Story.  Because of his ex-wife, Lee Soo Jin, he goes to Jinyang County to research ""Gwibul"" (a Buddhist statue possessed by an evil spirit). There, he faces an incredibly bizarre and fearful phenomenon. Lee Soo Jin used to decipher letters and symbols as an archaeologist. She was excellent at her work. But, her only child dies, and she then goes to Jinyang County. There, Lee Soo Jin experiences mysterious phenomena, which leads her to search for answers. Meanwhile, the people of Jinyang County, including police substation chief Han Seok Hee, her son Han Do Kyung, governor Kwon Jong Soo, and trouble maker Kwak Yong Joo face incredibly bizarre phenomena.(Source: AsianWiki)","['Koo Kyo Hwan', 'Shin Hyun Bin', 'Kim Ji Young']",괴이
212,The Killer's Shopping List,tvN,['Lee Eon Hee'],['Han Ji Wan'],2022-04-27,2022-05-19,"Wednesday, Thursday",2022,8,488.0,"Despite having an excellent memory, Ahn Dae Sung has yet to pass his civil service examination. Studying to become a ninth grade public official, Dae Sung has taken the exam three years in a row and failed every single time. Even so, his determination remains strong and with the never ending support of his mother, Myung Sook and his girlfriend, Ah Hee, Dae Sung is convinced that the next time he takes this exam, he won’t fail.Working part-time at the convenience store his mother owns on the outskirts of Seoul, Dae Sung’s life takes an unexpected turn when a murder takes place at an apartment building nearby. As a police officer, Ah Hee feels it’s her duty to solve this case and thus begins an investigation of the murder on her own. Despite not being an official detective, she soon makes a shocking discovery. Finding a receipt from Myung Sook’s store at the scene of the crime, Ah Hee pulls Dae Sung and his mother into the investigation.With no other clues to go on, Ah Hee, Dae Sung, and Myung Sook are determined to find a way to crack this case. But how can a team of rookies catch a murderer when the pros on the job have yet to find a single clue?(Source: Viki)~~ Adapted from the novel ""The Killer's Shopping List"" (살인자의 쇼핑목록) by Kang Ji Young (강지영).","['Kim Seol Hyun', 'Lee Kwang Soo', 'Jin Hee Kyung']",살인자의 쇼핑목록
213,Ocean Likes Me,,['Lee Su Ji'],['Team Wol Pi Dong'],2022-04-26,2022-05-18,"Tuesday, Wednesday",2022,8,112.0,"'Ocean Likes Me' is a healing food romance between Han Ba Da, a young entrepreneur who dreams of starting an udon restaurant with a beach in the background but finds serving customers difficult. Ba Da then meets Tommy, a failed musician who returns to his hometown after wandering and has a new dream. Together, both of them step towards their dreams.(Source: Naver and blupdate2020) ","['Holland', 'Han Gi Chan']",오션라이크미
214,"From Now On, Showtime!",MBC ViuTV,"['Lee Hyung Min', 'Jung Sang Hee']",['Ha Yoon Ah'],2022-04-23,2022-06-12,"Saturday, Sunday",2022,16,274.0,"Cha Cha Woong is a popular if somewhat sardonic stage and TV magician with a taste for the spectacular. His tricks dazzle audiences, but little do most people know – he has a gang of secret helpers! However, these are no ordinary magician’s assistants: They are actually ghosts. But Cha Cha Woong is not afraid of beings from the spirit realm – in fact, he treats them as his employees...and they, in turn, believe him to be their “boss.”One day, his path crosses with that of Go Seul Hae, a young, passionate police officer. He attempts to brush her off when she investigates an incident connected to one of his magic shows. But she soon realizes that the magician’s unusual abilities could be the perfect crime-fighting tool. She manages to convince him to join the police force in its efforts to catch fiendish criminals – and use his ghostly retinue to help foil evil masterminds! But in the course of their unorthodox partnership, could romance also make an appearance on the scene?(Source: Viki)","['Jin Ki Joo', 'Jung Joon Ho', 'Park Hae Jin']","지금부터, 쇼타임!"
215,Sh**ting Stars,tvN,['Lee Soo Hyun'],"['Choi Young Woo', 'Choi Yeon Seo']",2022-04-22,2022-06-11,"Friday, Saturday",2022,16,225.0,"As one of the nation’s most beloved stars, Gong Tae Sung is used to living his life in the spotlight. With the eyes of the world constantly on him, Tae Sung does his best to keep a smile on his face and his temper in check. Seen by the people as a kind and polite young man, the only people who don’t buy into his whole good guy persona are those working for his management company.As the head of that company’s PR team, Oh Han Byeol knows exactly what Tae Sung is really like. Well aware of his strong desire to win and his hot temper, Han Byeol has had to employ her excellent speech and crisis management skills on a number of occasions, in order to keep Tae Sung’s reputation as spotless as it seems. Constantly bickering, there isn’t anyone in the world better suited to the role of natural enemies than Han Byeol and Tae Sung.Forever at odds with each other, Tae Sung and Han Byeol seem destined to hate each other forever. But could the time they’re forced to spend together change those feelings or will their mutual loathing last for all eternity?(Source: Viki)","['Park So Jin', 'Lee Sung Kyung', 'Kim Young Dae', 'Yoon Jong Hoon', 'Kim Yoon Hye', 'Lee Jung Shin']",별똥별
216,Turned on by You,Naver TV Cast vLive,,,2022-04-21,2022-05-26,Thursday,2022,6,80.0,"Revealing N? Who and what is that? A bowl too big for Confucianism to hold, this is Seo Woo's love story.(Source: Korean = 니은 슈트디오 YouTube || Translation = MyDramaList) ","['Park Sun Woo', 'Koo Geum Bi']",밝히는 ㄴ 시즌1
217,Love All Play,KBS2,['Jo Woong'],['Heo Sung Hye'],2022-04-20,2022-06-09,"Wednesday, Thursday",2022,16,262.0,"A sports romance drama that depicts the passion and affection for badminton of a male and female protagonist who is a mixed doubles group with players from the badminton business team.Park Tae Joon, who naturally wound up in the world of badminton because of his parents’ badminton equipment business. Although he had begun to see the sport as work, his passion for badminton is reignited due to a desire to impress a woman.Park Tae Yang is a former aspiring Olympian who had to leave the badminton world for three years due to a bribing scandal.(Source: Wikipedia; Naver)","['Seo Ji Hye', 'Park Ju Hyun', 'Chae Jong Hyeop', 'Park Ji Hyun', 'Kim Moo Joon']",너에게 가는 속도 493km
218,Broke Rookie Star,,['Kim Hyun Soo'],['Kim Seong Jin'],2022-04-15,2022-05-14,"Friday, Saturday",2022,10,108.0,A growing comedy drama depicting the salty daily life of an idol who suffers from hardships despite rising to stardom.(Source: Naver) ,"['Rocky', 'Moon Ji Hoo', 'Lee Sang', 'Choi Sung Min', 'Anzardi Timothee']",짠내아이돌
219,Shinjikki,,['Choi Jung Min'],,2022-04-10,2022-04-16,,2022,5,120.0,"The story of saving islanders who are on the verge of losing their lives from mermaid hunters in Guyaguk, while Yoo Jin, who was once a naval general but exiled to the island and became captain of a fishing boat, and Shinjikki, a mermaid who sees the future, share a fateful.(Source: HanCinema) ","['Lee Yeol Eum', 'Park Noh Shik']",신지끼
220,Our Blues,Netflix tvN,"['Kim Kyu Tae', 'Lee Jung Mook']",['Noh Hee Kyung'],2022-04-09,2022-06-12,"Saturday, Sunday",2022,20,210.0,"""Our Blues"" takes on an omnibus-style drama, which tells the story of diverse characters that are somewhat interconnected, in one way or the other.Lee Dong Suk, a guy born on the beautiful island of Jeju, selling goods from the mainland in his truck for a living. He meets Min Sun Ah, a girl with a mysterious past, who has come to Jeju to escape that life.Park Jung Joon, a ship captain, falls in love with Lee Young Ok, a diver with a bright and bubbly personality.Jung Eun Hee, a fish shop owner, reunites with her past lover Choi Han Soo. They cross paths in Jeju Island when he returns back, after realizing that city life is not for him.(Source: EpicStream.com, edited by MyDramaList)","['Uhm Jung Hwa', 'Lee Jung Eun', 'Han Ji Min', 'Lee Byung Hun', 'Shin Min Ah', 'Cha Seung Won']",우리들의 블루스
221,My Liberation Notes,jTBC Netflix,['Kim Seok Yoon'],['Park Hae Young'],2022-04-09,2022-05-29,"Saturday, Sunday",2022,16,251.0,"Set in Sanpo Village where more people leave than remain, the three Yeom siblings, Chang Hee, Mi Jung, and Ki Jung, wish to escape from a life rife with uncertainty. A mysterious man, Mr. Goo, moves into their neighbourhood. He is a drunkard with the look of someone with many burdens and secrets. His cautious personality and preference for keeping to himself make him the subject of gossip. Mi Jung, the youngest and most timid Yeom sibling, decides to approach him. (Source: Namu Wiki, Pinkvilla)","['Son Suk Ku', 'Lee El', 'Lee Min Ki', 'Kim Ji Won']",나의 해방일지
