Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
1235,Mrs. Cop Season 2,SBS,"['Kim Jung Hyun', 'Yoo In Shik']",['Hwang Joo Ha'],2016-03-05,2016-05-08,"Saturday, Sunday",2016,20,192.0,"After Choi Yeong Jin takes time off from work, Ko Yoon Jung becomes the new detective squad chief. She returned to South Korea after training with the F.B.I. in the United States. ","['Kim Bum', 'Kim Sung Ryung', 'Kim Min Jong']",미세스 캅 2
1236,Marriage Contract,MBC,['Kim Jin Min'],['Jung Yoo Kyung'],2016-03-05,2016-04-24,"Saturday, Sunday",2016,16,281.0,"After being diagnosed with a possibly terminal brain tumor, Kang Hye Soo, a desperate single mother, agrees to be a liver donor for her new boss’ mother. In exchange, she will receive a significant sum of money that she hopes to leave to her daughter. In order to pass the screening process, they must legally wed and convince the hospital that they’ve been in a long-term relationship. What they foolishly thought would be a quiet transaction between the two of them, quickly becomes more complicated as more people get involved, including her 7-year-old daughter. Money isn’t the only thing required for happiness, and love makes life worth living.","['Lee Seo Jin', 'Uee', 'Shin Rin Ah']",결혼계약
1237,Legend Hero,,,,2016-03-02,2016-08-18,,2016,50,28.0,"Bewildered fighter Liu Bei slowly recovers his dream he had as a child. Each Legend Hero has their own dream to achieve. The Dream Battlers such as Sun Ce, who wants to be the best martial artist in the universe, and Cao Cao, who wants to make this world righteous also participate in the spectacular Dream Battle.(Source: WelCon) ",['Lee Gi Chang'],레전드히어로 삼국전
1238,TV Novel: My Mind’s Flower Rain,KBS2,['Uh Soo Sun'],"['Han Hee Jung', 'Moon Young Hoon']",2016-02-29,2016-09-06,"Monday, Tuesday, Wednesday, Thursday, Friday",2016,128,16.0,"A story of a bright young girl who lost her family during the Korean War and grew up experiencing the rapid change of the Korean society in the 1970s. The story of dream, love, loss, forgiveness, and reconciliation between two generations of characters who lived through the tumultuous period of 1st and 2nd Korean War, from the 1950s to 1970s. ","['Lee Chang Wook', 'Jung Yi Yeon', 'Na Hae Ryung', 'Ji Eun Sung']",TV소설 내 마음의 꽃비
1239,Happy Home,MBC,['Lee Dong Yoon'],['Jo Eun Jung'],2016-02-27,2016-08-21,"Saturday, Sunday",2016,51,82.0,"A new building complex is built in Chinatown and Bong Sam Bong opens his Chinese restaurant called “Gahwamansasung” there with a big splash. But Bong’s luck does not last long after he had worked so hard from the bottom to finally open his own restaurant. His married children all get divorced and now his own wife is demanding a divorce, too. This show follows the drama-filled lives of Mr. Bong’s family as they run “Gahwamansasung,” the largest Chinese restaurant in Chinatown. The family overcomes a string of crises and through understanding, they resolve their differences and lingering family issues. Despite their fighting, they still stay tight as a family unit and will sit down together for a bowl of Chinese noodles for family dinners with lots of love and laughter.(Source: MBC)","['Kim So Yeon', 'Lee Sang Woo', 'Lee Pil Mo']",가화만사성
1240,"Please Come Back, Mister",SBS,['Shin Yoon Sub'],['Noh Hye Young'],2016-02-24,2016-04-14,"Wednesday, Thursday",2016,16,225.0,"Kim Young Soo is a department store worker who dies in an accident. Upon reaching the afterlife, he pleads for a chance to go back and clear up the misunderstandings surrounding his death and to comfort his newly widowed wife, Shin Da Hye. There with him is Han Gi Tak, a tough chef who also has loose ends to tie up concerning his death and those he left behind. The two are granted the chance to go back temporarily, but as new, different people, and with the condition that they cannot reveal their true identities. The return is made further complicated by the fact that Young Soo's body is identical to that of the new chief of the department store he used to work at, and Gi Tak comes back in the body of a woman. With only a short time to do everything they need to, the two have to work against all odds to make sure those they love will be ok without them.~~ Adapted from the novel ""Tsubakiyama Kacho no Nanokakan"" by Jiro Asada.","['Kim In Kwon', 'Rain', 'Lee Min Jung', 'Oh Yeon Seo', 'Kim Soo Ro', 'Lee Ha Nee']",돌아와요 아저씨
1241,Descendants of the Sun,KBS2,"['Baek Sang Hoon', 'Lee Eung Bok']","['Kim Eun Sook', 'Kim Won Seok']",2016-02-24,2016-04-14,"Wednesday, Thursday",2016,16,225.0,"A love story that develops between a surgeon and a special forces officer.Kang Mo Yeon is a pretty and assertive woman who works as a cardiothoracic surgeon at Haesung Hospital. She isn't afraid to admit her mistakes and believes that capability overrides whatever connections you have. However, she is soon faced with the reality that she cannot advance with just capability. Her life is forever changed when she encounters Yoo Shi Jin, the Captain and team leader of the Alpha Team who cares more about protecting anybody in need of help as well as his country, even if it goes against the order of his superiors. This drama will tell of how they both bond together in a time of war and overcome the odds against them.(Source: AJ at MyDramaList)","['Song Hye Kyo', 'Jin Goo', 'Song Joong Ki', 'Kim Ji Won']",태양의 후예
1242,Five Enough,KBS2,['Kim Jung Gyu'],['Jung Hyun Jung'],2016-02-20,2016-08-21,"Saturday, Sunday",2016,54,78.0,"After losing his wife five years ago, Lee Sang Ta is left with his two children. Since that time, he has lived with his two kids and parents-in-law, who treat him like their own son. He works as a marketing team leader for a fashion brand and never expects to find someone who will make his heart beat again. Ahn Mi Jeong works as an assistant manager at the same fashion company. 3 years ago, her husband had an affair with her friend and left her. She couldn't tell her 3 children the truth about their father and lied that he went to work in America. To this day, the children still believe that their father is in America. She has numbed herself from the struggles of raising her children alone while working. As these two begin to find love again, a tempest is brewing as three sets of in-laws and five children learn to become one family.(Source: AsianWiki)","['Shin Hye Sun', 'Ahn Jae Wook', 'Sung Hoon', 'Shim Yi Young', 'Shim Hyung Tak', 'So Yoo Jin']",아이가 다섯
1243,Thumping Spike,MBN,,['Choi Ji Yeon'],2016-02-20,2016-04-24,"Saturday, Sunday",2016,20,45.0,A volleyball coach and her players aim for success during which they develop stronger bonds of friendship and teamwork. This youthful story shows sportsmanship and heart thumping romance. ,"['Song Jae Rim', 'Hwang Seung Eon']",두근두근 스파이크
1244,"Yeah, That's How It Is",SBS,['Son Jung Hyun'],['Kim Soo Hyun'],2016-02-13,2016-08-14,"Saturday, Sunday",2016,54,83.0,A big family where three generations live together in one house faces challenges and conflicts together to finally realize the true meaning of family. ,"['Wang Ji Hye', 'Lee Soon Jae', 'Yoon So Yi', 'Kim Young Hoon', 'Kang Boo Ja', 'Hong Yo Sub']","그래, 그런거야"
1245,The Promise,KBS2,['Jeon Woo Sung'],"['Heo In Moo', 'Kim Yeon Shin']",2016-02-01,2016-06-24,"Monday, Tuesday, Wednesday, Thursday, Friday",2016,102,21.0,"Lee Na Yeon is made an orphan when chaebol heiress, Park Yu Gyeong, causes the death of her mother, Lee Yu Nae, in a traffic accident. Yu Nae and Yu Gyeong had been rivals in love for the same man, Jang Gyeong Wan, with Yu Gyeong ensnaring him into marriage by claiming the child she is carrying is his. Jang attempts to make amends for abandoning his college sweetheart by trying to give the orphaned Nayeon a home, to the anger of Yu Gyeong and the jealousy of his daughter, Se Jin. When Na Yeon discovers evidence that her mother's death may be more than an accident, she forgoes the chance of a life of wealth and privilege for an orphanage. Taken in by the widow of the man who ran down her mother, Na Yeon grows up alongside Tae Jun, an impoverished but driven and academically brilliant young man who becomes the love of her life. However, he cheats on her for his own success and goes with Se Jin.(Source: Wikipedia)","['Park Ha Na', 'Lee Yoo Ri', 'Song Jong Ho', 'Seo Joon Young']",Pangako Sa 'Yo
1246,Local Hero,OCN,['Kwak Jung Hwan'],['Jang Min Seok'],2016-01-23,2016-03-20,"Saturday, Sunday",2016,16,244.0,"Baek Shi-Yoon is an ex-secret agent and a well-trained human weapon. Hiding his past, he buys the bar ""Neighborhood"" and runs it is as the owner. He gets close to the neighborhood regulars at his bar and sympathizes with their pain. Shi-Yoon then meets a young man who works as a temporary employee, but who wants to become a police officer. Shi-Yoon trains him as a secret agent and they fight together against evil. ","['Jo Sung Ha', 'Kwon Yu Ri', 'Lee Soo Hyuk', 'Park Shi Hoo']",동네의 영웅
1247,At First Sight,,,,2016-01-22,2016-01-27,,2016,6,70.0,After a disappointment in love Sora receives an invitation from an app called that takes her back in time. ,,첫눈에
1248,Madame Antoine,jTBC,['Kim Yoon Cheol'],['Hong Jin Ah'],2016-01-22,2016-03-12,"Friday, Saturday",2016,16,244.0,"Soo Hyun is a psychologist based in America who has famous celebrities as his patients. But he suddenly returns to Korea and opens a psychotherapy center. A fraud fortune-teller named Hye Rim steals all of Soo Hyun's clients with her uncanny ability to read people’s minds seconds after meeting them. With his pride wounded, Soo Hyun decides to come up with a psychological experiment to perform on Hye Rim for his own research and revenge for the loss of his clients. As part of this experiment, three attractive men, including Soo Hyun, use all their charms to seduce Hye Rim and make her fall in love with them. Soo Hyun believes that he cuts a dashing figure and is quite accomplished professionally compared to the other two men; Seung Chan, Soo Hyun’s brother, wins over women’s hearts by treating them like queens; Ji Ho is an attractive and eccentric young genius. Hye Rim hadn’t believed in love until she becomes the lover of three different men. As she is caught up in the whirlwind of a romance that follows, her cynicism towards love crumbles. Will Hye Rim remain in love with Soo Hyun even after she realizes that she was just a participant in his psychological love experiment?(Source: JTBC)","['Sung Joon', 'Jung Jin Woon', 'Han Ye Seul', 'Lee Joo Hyung']",마담 앙트완
1249,Signal,tvN,['Kim Won Suk'],['Kim Eun Hee'],2016-01-22,2016-03-12,"Friday, Saturday",2016,16,281.0,"Fifteen years ago, a young girl was kidnapped on the way from school, and Park Hae Yeong, who was an elementary school student at that time, witnessed the crime. A few days later, the girl was found dead, and the police were not able to find the culprit. As time went by, Hae Yeong started distrusting the police. Fifteen years later, Hae Yeong is now a police officer and criminal profiler. One day, he finds a walkie-talkie that allows him to get in contact with Detective Lee Jae Han who is in the past. Police officers Hae Yeong, Jae Han, and Cha So Hyun then set out on a journey to solve cold cases.(Source: MyDramaList)","['Lee Je Hoon', 'Kim Hye Soo', 'Jo Jin Woong']",시그널
1250,One More Happy Ending,MBC,['Kwon Sung Chang'],['Heo Sung Hee'],2016-01-20,2016-03-10,"Wednesday, Thursday",2016,16,262.0,"This drama focuses on the story of former singer Han Mi Mo who was in a band called “Angels,” and her friends in their 30’s. As the divorce rate and second marriages are becoming higher in the nation, these friends, too, are looking for love again after a string of failed marriages and relationships. A divorcee, a single dad, a 30-year-old Matrix single, and a husband in a hopeless marriage are intertwined in Han and her friend’s life, and this romantic comedy will depict how the characters go to great lengths to find romance and happiness in a fun and entertaining way.(Source: MBC)","['Jang Na Ra', 'Yoo In Na', 'Jung Kyung Ho', 'Kwon Yool', 'Yoo Da In', 'Seo In Young']",한번 더 해피엔딩
1251,Deux Yeoza,,,,2016-01-14,2016-01-19,,2016,8,22.0,"Do you know how you and your best friend can have entire conversations in the space of a look? This web series follows the intimate telepathic (and not-so-telepathic) communication of two girls as they deal with strange men, drunk girlfriends, and scary sales associates.(Source: AsianCrush) ","['Pyo Ye Jin', 'Choi Seung Yoon']",두여자
1252,Moorim School,KBS2,['Lee So Yeon'],['Yang Jin Ah'],2016-01-11,2016-03-08,"Monday, Tuesday",2016,16,236.0,"The Moorim School is a hidden school which can only be seen by special individuals, it isn't focused solely on high academic scores but on physical abilities. The school teaches its students great virtues which include honesty, faith, sacrifice, and communication. The teachers and students at the school come from different countries and each have their own stories. Everything is very extraordinary and normal until a student who doesn't seem to fill the role, wanders into the academy and changes the destiny of all the students.","['Jung Eugene', 'Seo Yea Ji', 'Hong Bin', 'Lee Hyun Woo']",무림학교
1253,My Son-In-Law's Woman,SBS,['Ahn Gil Ho'],['Ahn Seo Jung'],2016-01-04,2016-06-17,"Monday, Tuesday, Wednesday, Thursday, Friday",2016,120,20.0,"Lee Jin Sook is a speaker on family happiness. However, she has a sad past. Years ago, she was kicked out of the house by her mother-in-law and was forced to be separated from her newborn daughter. She remarried, and when her second husband died 5 years later, she brought up her two young stepdaughters like her own. She was against the marriage when her youngest stepdaughter Oh Yeong Chae wanted to marry Kim Hyeon Tae, a rookie boxer and an orphan, but she relented. When Yeong Chae, who was involved in a hit-and-run accident, died after giving birth to a son, Jin Sook blamed and hated her son-in-law.After Yeong Chae's death, Hyeon Tae and his son stayed together with Jin Sook and treated her like his mother. When she saw how Hyeon Tae took care of his son, her attitude towards him changed. Now she treats Hyeon Tae like her real son.One day, Hyeon Tae falls in love with a woman named Park Soo Kyeong. Jin Sook, who is unhappy with Soo Kyeong, finds out that Soo Kyeong is her real daughter. Although she is eager to reunite with Soo Kyeong, she is in a dilemma as Soo Kyeong hates her birth mother for abandoning her. Hyeon Tae finally marries Soo Kyeong, but it also causes conflicts.(Source: Wikipedia)","['Jang Seung Jo', 'Seo Ha Joon', 'Yang  Jin Sung', 'Park Soon Chun']",내 사위의 여자
1254,Cheese in the Trap,tvN,['Lee Yoon Jung'],['Kim Nam Hee'],2016-01-04,2016-03-01,"Monday, Tuesday",2016,16,244.0,"Having returned to college after a year long break due to her family's poor background, Hong Seol, a hardworking over-achiever, inadvertently gets on the wrong side of her senior, Yoo Jung, who's athletic, good looking, gets good grades and has a kind personality, as well as a hidden dark side. From then on her life takes a turn for the worse and Hong Seol is almost certain it's all Yoo Jung's doing. So why is he suddenly acting so friendly a year later?(Source: WeTV)~~ Adapted from the webtoon ""Cheese in the Trap"" (치즈인더트랩) by Soonkki (순끼).","['Lee Sung Kyung', 'Kim Go Eun', 'Park Hae Jin', 'Seo Kang Joon']",치즈인더트랩
1255,Jang Young Shil,KBS1,['Kim Young Jo'],['Lee Myung Hee'],2016-01-02,2016-03-26,"Saturday, Sunday",2016,24,155.0,"The drama series follows the life of Jang Yeong Shil: a scientist, technician and inventor during the Joseon period. Jang Yeong Shil was born in the lower class nobi. King Se Jong notices his abilities and brings him to the palace. King Se Jong grants him a chance to display his abilities. He invents tools like astronomical instruments, an iron printing press and a water clock. ","['Kim Sang Kyung', 'Lee Ji Hoon', 'Kim Yeong Cheol', 'Song Il Gook', 'Jung Yoon Suk']",장영실
